race_id,driver_id,constructor_id,position,q1,q2,q3
2025_3,leclerc,ferrari,4,1:27.920,1:27.555,1:27.299
2025_3,russell,mercedes,5,1:27.843,1:27.400,1:27.318
2025_3,antonelli,mercedes,6,1:27.968,1:27.639,1:27.555
2025_3,hadjar,rb,7,1:28.278,1:27.775,1:27.569
2025_3,hamilton,ferrari,8,1:27.942,1:27.610,1:27.610
2025_3,albon,williams,9,1:28.218,1:27.783,1:27.615
2025_3,bearman,haas,10,1:28.228,1:27.711,1:27.867
2025_3,gasly,alpine,11,1:28.186,1:27.822,
2025_3,sainz,williams,12,1:28.209,1:27.836,
2025_3,alonso,aston_martin,13,1:28.337,1:27.897,
2025_3,lawson,rb,14,1:28.554,1:27.906,
2025_3,tsunoda,red_bull,15,1:27.967,1:28.000,
2025_3,hulkenberg,sauber,16,1:28.570,,
2025_3,bortoleto,sauber,17,1:28.622,,
2025_3,ocon,haas,18,1:28.696,,
2025_3,doohan,alpine,19,1:28.877,,
2025_3,stroll,aston_martin,20,1:29.271,,
2025_4,piastri,mclaren,1,1:31.392,1:30.454,1:29.841
2025_4,russell,mercedes,2,1:31.494,1:30.664,1:30.009
2025_4,leclerc,ferrari,3,1:31.454,1:30.724,1:30.175
2025_4,antonelli,mercedes,4,1:31.415,1:30.716,1:30.213
2025_4,gasly,alpine,5,1:31.462,1:30.643,1:30.216
2025_4,norris,mclaren,6,1:31.107,1:30.560,1:30.267
2025_4,max_verstappen,red_bull,7,1:31.303,1:31.019,1:30.423
2025_4,sainz,williams,8,1:31.591,1:30.844,1:30.680
2025_4,hamilton,ferrari,9,1:31.219,1:31.009,1:30.772
2025_4,tsunoda,red_bull,10,1:31.751,1:31.228,1:31.303
2025_4,doohan,alpine,11,1:31.414,1:31.245,
2025_4,hadjar,rb,12,1:31.591,1:31.271,
2025_4,alonso,aston_martin,13,1:31.634,1:31.886,
2025_4,ocon,haas,14,1:31.594,,
2025_4,albon,williams,15,1:32.040,,
2025_4,hulkenberg,sauber,16,1:32.067,,
2025_4,lawson,rb,17,1:32.165,,
2025_4,bortoleto,sauber,18,1:32.186,,
2025_4,stroll,aston_martin,19,1:32.283,,
2025_4,bearman,haas,20,1:32.373,,
2025_5,max_verstappen,red_bull,1,1:27.778,1:27.529,1:27.294
2025_5,piastri,mclaren,2,1:27.901,1:27.545,1:27.304
2025_5,russell,mercedes,3,1:28.282,1:27.599,1:27.407
2025_5,leclerc,ferrari,4,1:28.552,1:27.866,1:27.670
2025_5,antonelli,mercedes,5,1:28.128,1:27.798,1:27.866
2025_5,sainz,williams,6,1:28.354,1:28.024,1:28.164
2025_5,hamilton,ferrari,7,1:28.372,1:28.102,1:28.201
2025_5,tsunoda,red_bull,8,1:28.226,1:27.990,1:28.204
2025_5,gasly,alpine,9,1:28.421,1:28.025,1:28.367
2025_5,norris,mclaren,10,1:27.805,1:27.481,
2025_5,albon,williams,11,1:28.279,1:28.109,
2025_5,lawson,rb,12,1:28.561,1:28.191,
2025_5,alonso,aston_martin,13,1:28.548,1:28.303,
2025_5,hadjar,rb,14,1:28.571,1:28.418,
2025_5,bearman,haas,15,1:28.536,1:28.648,
2025_5,stroll,aston_martin,16,1:28.645,,
2025_5,doohan,alpine,17,1:28.739,,
2025_5,hulkenberg,sauber,18,1:28.782,,
2025_5,ocon,haas,19,1:29.092,,
2025_5,bortoleto,sauber,20,1:29.462,,
